FID_1,CB2010,BoroCode,BoroName,CT2010,BCTCB2010,Shape_Leng,Shape_Area,Count_,AboveAverage
378,1007,5,Staten Island,16901,50169011007,1850.596863,212916.9015,0,0
379,1007,5,Staten Island,17007,50170071007,1400.040624,111683.3726,0,0
380,1007,5,Staten Island,17008,50170081007,1812.874718,167328.3813,0,0
381,1007,5,Staten Island,17009,50170091007,2081.015144,201734.43,0,0
382,1007,5,Staten Island,17011,50170111007,1724.638193,159177.9032,0,0
383,1007,5,Staten Island,17300,50173001007,1184.714441,85733.39503,0,0
384,1007,5,Staten Island,17600,50176001007,1764.182273,188438.5222,0,0
385,1007,5,Staten Island,17700,50177001007,1368.42771,109340.7732,0,0
386,1007,5,Staten Island,18701,50187011007,1916.058618,207781.4338,0,0
387,1007,5,Staten Island,18901,50189011007,1143.45025,71600.4152,0,0
388,1007,5,Staten Island,19700,50197001007,1031.082274,61873.09522,0,0
389,1007,5,Staten Island,19800,50198001007,5779.125968,1188272.888,0,0
390,1007,5,Staten Island,23100,50231001007,1370.085212,112968.633,0,0
391,1007,5,Staten Island,23900,50239001007,1323.762254,85737.45328,0,0
392,1007,5,Staten Island,24401,50244011007,1146.630554,80681.79554,0,0
393,1007,5,Staten Island,24800,50248001007,1114.480738,75008.42614,0,0
394,1007,5,Staten Island,27302,50273021007,1892.129717,176266.0898,0,0
395,1007,5,Staten Island,27702,50277021007,1268.505936,96630.57528,0,0
396,1007,5,Staten Island,27705,50277051007,1482.924441,136209.7363,0,0
397,1007,5,Staten Island,27706,50277061007,627.3189154,24158.36999,0,0
398,1007,5,Staten Island,30302,50303021007,1829.937008,205143.6424,0,0
399,1008,5,Staten Island,2001,50020011008,1699.114029,171920.1527,0,0
400,1008,5,Staten Island,2100,50021001008,2423.404495,302103.2394,1,1
401,1008,5,Staten Island,4000,50040001008,1283.949036,97628.00689,0,0
402,1008,5,Staten Island,4700,50047001008,1523.113518,111790.6133,0,0
403,1008,5,Staten Island,7000,50070001008,1549.139002,130792.2663,0,0
404,1008,5,Staten Island,7700,50077001008,1302.793233,101108.9186,0,0
405,1008,5,Staten Island,8100,50081001008,1954.237607,185889.9864,0,0
406,1008,5,Staten Island,9602,50096021008,679.4011366,20347.34303,0,0
407,1008,5,Staten Island,11201,50112011008,1770.404801,172666.6737,0,0
408,1008,5,Staten Island,11202,50112021008,3493.642627,618983.4631,0,0
409,1008,5,Staten Island,11401,50114011008,1084.91335,72377.5471,0,0
410,1008,5,Staten Island,11402,50114021008,2058.139524,199371.6075,0,0
411,1008,5,Staten Island,12200,50122001008,1757.05202,160395.4552,0,0
412,1008,5,Staten Island,12804,50128041008,1574.07247,134332.5483,0,0
413,1008,5,Staten Island,12805,50128051008,1348.943737,107907.7886,0,0
414,1008,5,Staten Island,13201,50132011008,2072.304818,201763.5471,0,0
415,1008,5,Staten Island,13203,50132031008,1726.426732,172126.0357,0,0
416,1008,5,Staten Island,13204,50132041008,1347.367781,107518.2534,0,0
417,1008,5,Staten Island,13400,50134001008,1428.382981,118149.1543,0,0
418,1008,5,Staten Island,13800,50138001008,1289.198481,98496.66992,0,0
419,1008,5,Staten Island,14100,50141001008,1709.48119,182598.4983,0,0
420,1008,5,Staten Island,14604,50146041008,1934.427748,180575.9252,0,0
421,1008,5,Staten Island,14605,50146051008,1436.720634,108158.0731,0,0
422,1008,5,Staten Island,14608,50146081008,2100.62374,205284.1738,0,0
423,1008,5,Staten Island,14700,50147001008,2550.603417,268872.577,0,0
424,1008,5,Staten Island,15601,50156011008,2047.152318,241621.6519,0,0
425,1008,5,Staten Island,15602,50156021008,1950.465717,188025.277,0,0
426,1008,5,Staten Island,15603,50156031008,1059.191262,70128.33234,0,0
427,1008,5,Staten Island,16901,50169011008,1389.324597,98065.02497,0,0
428,1008,5,Staten Island,17005,50170051008,1687.630694,152611.6962,0,0
429,1008,5,Staten Island,17007,50170071008,1206.026802,86268.99548,0,0
430,1008,5,Staten Island,17008,50170081008,1811.589393,167701.3344,0,0
431,1008,5,Staten Island,17009,50170091008,514.5550484,8998.014562,0,0
432,1008,5,Staten Island,17300,50173001008,1379.073821,110009.2748,0,0
433,1008,5,Staten Island,17600,50176001008,1539.01208,131627.746,0,0
434,1008,5,Staten Island,17700,50177001008,1658.424722,147591.8615,0,0
435,1008,5,Staten Island,18701,50187011008,2205.704082,243806.8736,0,0
436,1008,5,Staten Island,18702,50187021008,569.2211831,20144.15017,0,0
437,1008,5,Staten Island,18901,50189011008,1727.359833,154903.4557,0,0
438,1008,5,Staten Island,19700,50197001008,1150.624523,74200.9248,0,0
439,1008,5,Staten Island,20803,50208031008,2256.812566,266250.4453,0,0
440,1008,5,Staten Island,20804,50208041008,1843.561542,167023.3798,0,0
441,1008,5,Staten Island,21300,50213001008,1713.822502,153652.649,0,0
442,1008,5,Staten Island,23100,50231001008,1270.786102,99167.33396,0,0
443,1008,5,Staten Island,23900,50239001008,2926.315717,359002.0653,1,1
444,1008,5,Staten Island,24401,50244011008,1949.779305,171883.1441,0,0
445,1008,5,Staten Island,25100,50251001008,2046.093459,198321.5616,0,0
446,1008,5,Staten Island,27302,50273021008,1880.691505,176408.9022,0,0
447,1008,5,Staten Island,27704,50277041008,2116.076468,213211.4964,0,0
448,1008,5,Staten Island,27705,50277051008,1329.767901,105147.2636,0,0
449,1008,5,Staten Island,27706,50277061008,1793.519959,166764.5687,0,0
450,1008,5,Staten Island,29103,50291031008,1896.055806,183442.75,0,0
451,1008,5,Staten Island,29104,50291041008,1929.99157,181535.2565,0,0
452,1008,5,Staten Island,30302,50303021008,2201.889697,215733.3938,0,0
453,1009,5,Staten Island,1800,50018001009,2285.411023,190658.0018,0,0
454,1009,5,Staten Island,2001,50020011009,1427.188638,117248.3327,0,0
455,1009,5,Staten Island,2100,50021001009,1755.221424,172767.6997,0,0
456,1009,5,Staten Island,4000,50040001009,1454.866136,76674.46211,0,0
457,1009,5,Staten Island,7000,50070001009,1974.234727,183101.719,0,0
458,1009,5,Staten Island,7400,50074001009,896.9187295,34330.21924,0,0
459,1009,5,Staten Island,7700,50077001009,1349.826135,101869.6298,0,0
460,1009,5,Staten Island,8100,50081001009,1818.373388,194394.6217,0,0
461,1009,5,Staten Island,9602,50096021009,1663.811849,145386.5923,0,0
462,1009,5,Staten Island,11201,50112011009,1965.466556,200836.3019,0,0
463,1009,5,Staten Island,11202,50112021009,1788.826142,166580.2277,0,0
464,1009,5,Staten Island,11401,50114011009,1569.875373,133888.2377,0,0
465,1009,5,Staten Island,11402,50114021009,2128.209941,208880.4091,0,0
466,1009,5,Staten Island,12100,50121001009,1792.67401,160689.9181,0,0
467,1009,5,Staten Island,12200,50122001009,1751.802709,159180.003,0,0
468,1009,5,Staten Island,12804,50128041009,1598.866177,137576.5666,0,0
469,1009,5,Staten Island,12805,50128051009,1448.331191,119693.1273,0,0
470,1009,5,Staten Island,12806,50128061009,1343.687342,106691.1844,0,0
471,1009,5,Staten Island,13203,50132031009,1611.225915,148579.1309,0,0
472,1009,5,Staten Island,13204,50132041009,1346.782753,107389.7847,0,0
473,1009,5,Staten Island,13400,50134001009,1968.216464,190137.739,0,0
474,1009,5,Staten Island,13800,50138001009,1531.506269,124754.6899,0,0
475,1009,5,Staten Island,14604,50146041009,1961.317772,215556.6406,0,0
476,1009,5,Staten Island,14605,50146051009,1361.219712,109055.2648,0,0
477,1009,5,Staten Island,14607,50146071009,341.7656594,4841.161629,0,0
478,1009,5,Staten Island,14608,50146081009,972.8941268,58850.94209,0,0
479,1009,5,Staten Island,15601,50156011009,2342.786117,256115.356,0,0
480,1009,5,Staten Island,15602,50156021009,1640.895637,146583.3305,0,0
481,1009,5,Staten Island,16901,50169011009,1551.034691,135955.9341,0,0
482,1009,5,Staten Island,17005,50170051009,671.8714251,14001.79458,0,0
483,1009,5,Staten Island,17008,50170081009,1870.27667,177542.472,0,0
484,1009,5,Staten Island,17009,50170091009,2030.141987,193520.6591,0,0
485,1009,5,Staten Island,17011,50170111009,2028.234366,192352.9893,0,0
486,1009,5,Staten Island,17012,50170121009,1706.426443,154283.7637,0,0
487,1009,5,Staten Island,17300,50173001009,1899.969097,176716.6426,0,0
488,1009,5,Staten Island,17600,50176001009,1533.35337,129915.8143,0,0
489,1009,5,Staten Island,17700,50177001009,1713.838236,153130.9775,0,0
490,1009,5,Staten Island,18901,50189011009,1717.566486,151362.2916,0,0
491,1009,5,Staten Island,18902,50189021009,1975.591236,187320.8421,0,0
492,1009,5,Staten Island,19700,50197001009,1030.285543,61778.70764,0,0
493,1009,5,Staten Island,20804,50208041009,1923.985244,188557.257,0,0
494,1009,5,Staten Island,23100,50231001009,1158.643714,84775.47233,0,0
495,1009,5,Staten Island,23900,50239001009,1504.877393,125640.2854,0,0
496,1009,5,Staten Island,24402,50244021009,979.1520942,54085.4671,0,0
497,1009,5,Staten Island,24800,50248001009,2325.516364,320244.4725,0,0
498,1009,5,Staten Island,25100,50251001009,2530.054143,382157.5953,0,0
499,1009,5,Staten Island,27302,50273021009,1935.251614,183537.8125,0,0
500,1009,5,Staten Island,27900,50279001009,2719.107354,429601.2341,0,0
501,1009,5,Staten Island,30301,50303011009,2009.363981,205249.4446,0,0
502,1010,5,Staten Island,800,50008001010,1185.201257,87816.45023,0,0
503,1010,5,Staten Island,1800,50018001010,670.6025346,28760.69775,0,0
504,1010,5,Staten Island,2002,50020021010,1351.677658,95576.82024,0,0
505,1010,5,Staten Island,3600,50036001010,835.6656617,42948.47923,0,0
506,1010,5,Staten Island,4000,50040001010,568.9778795,18370.0547,0,0
507,1010,5,Staten Island,4700,50047001010,2699.492539,236643.834,0,0
508,1010,5,Staten Island,6400,50064001010,1869.05658,190760.2271,0,0
509,1010,5,Staten Island,6700,50067001010,1825.409803,142919.4767,0,0
510,1010,5,Staten Island,7000,50070001010,1109.763102,74753.10587,0,0
511,1010,5,Staten Island,7400,50074001010,1096.029034,64077.84899,0,0
512,1010,5,Staten Island,9602,50096021010,1379.555513,35606.03199,0,0
513,1010,5,Staten Island,11201,50112011010,1909.309375,180369.9575,0,0
514,1010,5,Staten Island,11202,50112021010,1427.988699,116063.8586,0,0
515,1010,5,Staten Island,11401,50114011010,1655.275645,150407.2748,0,0
516,1010,5,Staten Island,11402,50114021010,2221.893161,217934.7422,0,0
517,1010,5,Staten Island,12100,50121001010,2293.737616,207276.4796,0,0
518,1010,5,Staten Island,12200,50122001010,1804.955951,170622.2027,0,0
519,1010,5,Staten Island,12804,50128041010,2249.826755,218924.1632,0,0
520,1010,5,Staten Island,12805,50128051010,1325.201922,104345.8029,0,0
521,1010,5,Staten Island,12806,50128061010,1227.88544,89128.52285,0,0
522,1010,5,Staten Island,13203,50132031010,1530.06076,130930.5777,0,0
523,1010,5,Staten Island,13400,50134001010,1971.719601,188903.0771,0,0
524,1010,5,Staten Island,13800,50138001010,1613.491265,139894.3647,0,0
525,1010,5,Staten Island,14604,50146041010,1861.404471,200160.3067,0,0
526,1010,5,Staten Island,14605,50146051010,1430.059635,117665.5119,0,0
527,1010,5,Staten Island,14608,50146081010,1023.998574,63530.27711,0,0
528,1010,5,Staten Island,15601,50156011010,895.5369782,52685.68922,0,0
529,1010,5,Staten Island,15602,50156021010,1788.383033,162485.1278,0,0
530,1010,5,Staten Island,16901,50169011010,1545.340846,147235.5534,0,0
531,1010,5,Staten Island,17005,50170051010,1911.467313,180919.6895,0,0
532,1010,5,Staten Island,17009,50170091010,2038.70972,199599.6281,0,0
533,1010,5,Staten Island,17011,50170111010,1901.027953,183769.7433,0,0
534,1010,5,Staten Island,17600,50176001010,1548.424212,134435.3206,0,0
535,1010,5,Staten Island,17700,50177001010,1724.197491,154565.1141,0,0
536,1010,5,Staten Island,18702,50187021010,1789.155896,158133.8255,1,1
537,1010,5,Staten Island,18901,50189011010,1759.485631,158877.983,0,0
538,1010,5,Staten Island,19700,50197001010,940.5382906,53291.50116,0,0
539,1010,5,Staten Island,20801,50208011010,1266.772323,89713.92835,0,0
540,1010,5,Staten Island,20804,50208041010,2001.370936,189253.5432,0,0
541,1010,5,Staten Island,23900,50239001010,1095.61642,74776.41658,0,0
542,1010,5,Staten Island,24402,50244021010,1391.07629,104962.6601,0,0
543,1010,5,Staten Island,25100,50251001010,2252.320979,237812.5742,0,0
544,1010,5,Staten Island,27302,50273021010,1824.486933,169157.8353,0,0
545,1010,5,Staten Island,30301,50303011010,2629.735035,284093.5421,0,0
546,1010,5,Staten Island,32300,50323001010,1176.81696,62098.39724,0,0
547,1011,5,Staten Island,4000,50040001011,793.6128434,24674.19721,0,0
548,1011,5,Staten Island,5900,50059001011,1818.01327,179998.4261,0,0
549,1011,5,Staten Island,6400,50064001011,1647.296493,141378.224,0,0
550,1011,5,Staten Island,7000,50070001011,1792.742699,161844.8282,0,0
551,1011,5,Staten Island,7400,50074001011,1360.593399,106172.4868,0,0
552,1011,5,Staten Island,9602,50096021011,1640.145068,142102.5684,0,0
553,1011,5,Staten Island,11201,50112011011,1920.661875,184146.398,0,0
554,1011,5,Staten Island,11202,50112021011,1746.156837,188658.3963,0,0
555,1011,5,Staten Island,11401,50114011011,1709.048015,157957.2425,0,0
556,1011,5,Staten Island,11402,50114021011,1990.861053,190666.477,0,0
557,1011,5,Staten Island,12200,50122001011,1814.999099,172114.1372,0,0
558,1011,5,Staten Island,12804,50128041011,2140.672303,169654.897,0,0
559,1011,5,Staten Island,13400,50134001011,1316.106107,103387.1441,0,0
560,1011,5,Staten Island,13800,50138001011,1611.661959,142072.0476,0,0
561,1011,5,Staten Island,14605,50146051011,1519.741323,131033.5709,0,0
562,1011,5,Staten Island,15601,50156011011,624.1884444,16399.60549,0,0
563,1011,5,Staten Island,15602,50156021011,1969.876691,190099.3911,0,0
564,1011,5,Staten Island,15603,50156031011,1284.373288,96642.2419,0,0
565,1011,5,Staten Island,16901,50169011011,1693.399997,170019.936,0,0
566,1011,5,Staten Island,17009,50170091011,2092.388677,205619.7847,0,0
567,1011,5,Staten Island,17300,50173001011,1573.710863,133556.318,0,0
568,1011,5,Staten Island,17600,50176001011,1551.855701,133936.722,0,0
569,1011,5,Staten Island,17700,50177001011,1114.12145,75531.95312,0,0
570,1011,5,Staten Island,18702,50187021011,1798.035572,162262.7708,0,0
571,1011,5,Staten Island,18901,50189011011,1858.646554,173330.0397,0,0
572,1011,5,Staten Island,19700,50197001011,938.5882633,53033.122,0,0
573,1011,5,Staten Island,20804,50208041011,2026.064973,201208.2598,0,0
574,1011,5,Staten Island,23100,50231001011,1303.626375,102091.3107,0,0
575,1011,5,Staten Island,24401,50244011011,1259.208736,92975.90772,0,0
576,1011,5,Staten Island,24800,50248001011,1756.541061,170842.046,0,0
577,1011,5,Staten Island,25100,50251001011,1697.089898,132734.0868,0,0
578,1011,5,Staten Island,29103,50291031011,814.828735,26330.43344,0,0
579,1011,5,Staten Island,29104,50291041011,1871.58015,201416.812,0,0
580,1011,5,Staten Island,30301,50303011011,3410.174432,296851.3902,0,0
581,1011,5,Staten Island,32300,50323001011,1477.882816,118188.832,0,0
582,1012,5,Staten Island,1800,50018001012,2675.457945,257881.3994,0,0
583,1012,5,Staten Island,4000,50040001012,874.5163633,44679.47136,0,0
584,1012,5,Staten Island,4700,50047001012,2475.062184,246273.3857,0,0
585,1012,5,Staten Island,5900,50059001012,1195.477561,88849.89198,0,0
586,1012,5,Staten Island,6700,50067001012,1362.110436,114770.909,0,0
587,1012,5,Staten Island,7000,50070001012,2430.861403,238097.5211,0,0
588,1012,5,Staten Island,8100,50081001012,1748.651447,183061.6193,0,0
589,1012,5,Staten Island,9602,50096021012,1766.978524,158392.2276,0,0
590,1012,5,Staten Island,11201,50112011012,1992.433179,202064.4725,0,0
591,1012,5,Staten Island,11202,50112021012,1468.017431,128944.5862,0,0
592,1012,5,Staten Island,11401,50114011012,1752.032384,171893.8893,0,0
593,1012,5,Staten Island,12200,50122001012,1918.465337,183974.7525,0,0
594,1012,5,Staten Island,12804,50128041012,2059.054198,200443.3522,0,0
595,1012,5,Staten Island,13400,50134001012,1299.656439,99967.73344,0,0
596,1012,5,Staten Island,14605,50146051012,1590.333202,140293.944,0,0
597,1012,5,Staten Island,14607,50146071012,1646.34559,144427.345,0,0
598,1012,5,Staten Island,15602,50156021012,2038.903657,202131.3875,0,0
599,1012,5,Staten Island,16901,50169011012,1348.807728,118387.0441,0,0
600,1012,5,Staten Island,17005,50170051012,2074.6832,172433.2579,0,0
601,1012,5,Staten Island,17008,50170081012,1724.598016,159833.3617,0,0
602,1012,5,Staten Island,17009,50170091012,2040.348383,195167.4229,0,0
603,1012,5,Staten Island,17012,50170121012,1757.027578,155020.9456,0,0
604,1012,5,Staten Island,17300,50173001012,984.6134987,60572.93935,0,0
605,1012,5,Staten Island,18702,50187021012,1798.647793,162596.0312,0,0
606,1012,5,Staten Island,19700,50197001012,957.003063,55582.00663,0,0
607,1012,5,Staten Island,20100,50201001012,1802.152423,173408.4961,0,0
608,1012,5,Staten Island,20801,50208011012,489.1872069,14816.61801,0,0
609,1012,5,Staten Island,20804,50208041012,1878.085754,173830.2141,0,0
610,1012,5,Staten Island,23100,50231001012,1161.818947,77962.55918,0,0
611,1012,5,Staten Island,24402,50244021012,2401.078127,246316.5023,0,0
612,1012,5,Staten Island,24800,50248001012,1585.546222,135042.0868,0,0
613,1012,5,Staten Island,25100,50251001012,2016.173462,188867.0323,0,0
614,1012,5,Staten Island,27302,50273021012,2569.598133,295911.0724,0,0
615,1012,5,Staten Island,29103,50291031012,1721.422193,136785.9983,0,0
616,1013,5,Staten Island,800,50008001013,2365.60571,347743.3318,0,0
617,1013,5,Staten Island,1800,50018001013,1359.721838,113770.8761,0,0
618,1013,5,Staten Island,2001,50020011013,1312.081322,96353.20346,0,0
619,1013,5,Staten Island,4000,50040001013,1041.60826,64582.18793,0,0
620,1013,5,Staten Island,5900,50059001013,1137.736383,79369.56052,0,0
621,1013,5,Staten Island,9602,50096021013,1765.794356,158159.0579,0,0
622,1013,5,Staten Island,11201,50112011013,2003.59696,209513.3476,0,0
623,1013,5,Staten Island,11202,50112021013,1434.824837,116989.2664,0,0
624,1013,5,Staten Island,12200,50122001013,1922.713538,182351.1244,0,0
625,1013,5,Staten Island,12804,50128041013,2056.958278,199029.0058,0,0
626,1013,5,Staten Island,13400,50134001013,1550.541657,149003.2211,0,0
627,1013,5,Staten Island,16901,50169011013,1021.083454,62969.94389,0,0
628,1013,5,Staten Island,17008,50170081013,1703.62059,155211.847,0,0
629,1013,5,Staten Island,17009,50170091013,2123.592846,214316.2943,0,0
